"Tommen-Baratheon	Chiswyck	Arya-Stark,Cersei-Lannister,Joffrey-Baratheon,Sandor-Clegane"
Tommen-Baratheon	Elinor-Tyrell	Sansa-Stark
"Tommen-Baratheon	Loras-Tyrell	Margaery-Tyrell,Sansa-Stark,Tyrion-Lannister,Jaime-Lannister,Robert-Baratheon,Stannis-Baratheon,Joffrey-Baratheon,Boros-Blount,Sandor-Clegane"
"Tommen-Baratheon	Preston-Greenfield	Tyrion-Lannister,Cersei-Lannister"
"Tommen-Baratheon	Rickard-Karstark	Luwin,Jaime-Lannister,Bran-Stark"
"Tommen-Baratheon	Ilyn-Payne	Arya-Stark,Sansa-Stark,Tyrion-Lannister,Robert-Baratheon,Cersei-Lannister,Joffrey-Baratheon,Sandor-Clegane"
"Tommen-Baratheon	Aegon-I-Targaryen	Tyrion-Lannister,Stannis-Baratheon"
"Tommen-Baratheon	Lyanna-Stark	Sansa-Stark,Robert-Baratheon"
"Tommen-Baratheon	Lollys-Stokeworth	Tyrion-Lannister,Bronn,Gyles-Rosby"
"Tommen-Baratheon	Janos-Slynt	Sansa-Stark,Tyrion-Lannister,Robert-Baratheon,Cersei-Lannister,Stannis-Baratheon,Jacelyn-Bywater,Joffrey-Baratheon"
Tommen-Baratheon	Leo-Lefford	Tyrion-Lannister
Tommen-Baratheon	Rickard-Stark	Bran-Stark
Tommen-Baratheon	Aron-Santagar	Sandor-Clegane
Tommen-Baratheon	Chataya	Tyrion-Lannister
Tommen-Baratheon	Randyll-Tarly	Stannis-Baratheon
Tommen-Baratheon	Osney-Kettleblack	Cersei-Lannister
"Tommen-Baratheon	Jory-Cassel	Arya-Stark,Sansa-Stark,Jaime-Lannister,Robert-Baratheon,Cersei-Lannister,Stannis-Baratheon,Bran-Stark"
"Tommen-Baratheon	Thoros-of-Myr	Arya-Stark,Jaime-Lannister,Robert-Baratheon,Sandor-Clegane"
Tommen-Baratheon	Coldhands	Bran-Stark
Tommen-Baratheon	Kella	Sansa-Stark
"Tommen-Baratheon	Kevan-Lannister	Tywin-Lannister,Sansa-Stark,Tyrion-Lannister,Jaime-Lannister,Cersei-Lannister,Joffrey-Baratheon"
Tommen-Baratheon	Aenys-Frey	Arya-Stark
Tommen-Baratheon	Amabel	Arya-Stark
"Tommen-Baratheon	Beric-Dondarrion	Arya-Stark,Sansa-Stark,Robert-Baratheon,Joffrey-Baratheon,Sandor-Clegane"
"Tommen-Baratheon	Arya-Stark	Tywin-Lannister,Sansa-Stark,Tyrion-Lannister,Jaime-Lannister,Robert-Baratheon,Cersei-Lannister,Myrcella-Baratheon,Bran-Stark,Joffrey-Baratheon,Sandor-Clegane"
"Tommen-Baratheon	Patchface	Shireen-Baratheon,Stannis-Baratheon"
Tommen-Baratheon	Mikken	Bran-Stark
"Tommen-Baratheon	Oberyn-Martell	Tywin-Lannister,Sansa-Stark,Tyrion-Lannister,Bronn,Jaime-Lannister,Cersei-Lannister,Joffrey-Baratheon"
Tommen-Baratheon	Beth-Cassel	Bran-Stark
"Tommen-Baratheon	Harwin	Arya-Stark,Sandor-Clegane"
"Tommen-Baratheon	Rickon-Stark	Arya-Stark,Sansa-Stark,Tyrion-Lannister,Luwin,Bran-Stark"
"Tommen-Baratheon	Sandor-Clegane	Arya-Stark,Sansa-Stark,Tyrion-Lannister,Jaime-Lannister,Robert-Baratheon,Cersei-Lannister,Myrcella-Baratheon,Joffrey-Baratheon"
"Tommen-Baratheon	Garlan-Tyrell	Sansa-Stark,Tyrion-Lannister,Joffrey-Baratheon"
Tommen-Baratheon	Owen	Robert-Baratheon
Tommen-Baratheon	Harra	Arya-Stark
"Tommen-Baratheon	Tickler	Arya-Stark,Cersei-Lannister,Joffrey-Baratheon,Sandor-Clegane"
Tommen-Baratheon	Horas-Redwyne	Joffrey-Baratheon
Tommen-Baratheon	Dobber	Arya-Stark
Tommen-Baratheon	Praed	Arya-Stark
"Tommen-Baratheon	Yoren	Arya-Stark,Tyrion-Lannister,Bran-Stark,Joffrey-Baratheon"
Tommen-Baratheon	Azor-Ahai	Stannis-Baratheon
Tommen-Baratheon	Chayle	Bran-Stark
Tommen-Baratheon	Reek	Bran-Stark
"Tommen-Baratheon	Alayaya	Tyrion-Lannister,Bronn,Cersei-Lannister"
Tommen-Baratheon	Kurleket	Tyrion-Lannister
"Tommen-Baratheon	Amory-Lorch	Arya-Stark,Tywin-Lannister,Jaime-Lannister,Cersei-Lannister,Joffrey-Baratheon,Sandor-Clegane"
"Tommen-Baratheon	Brienne-of-Tarth	Sansa-Stark,Tyrion-Lannister,Jaime-Lannister,Robert-Baratheon,Cersei-Lannister,Stannis-Baratheon"
"Tommen-Baratheon	Elia-Martell	Tyrion-Lannister,Jaime-Lannister,Cersei-Lannister"
Tommen-Baratheon	Lothor-Brune	Sansa-Stark
"Tommen-Baratheon	Podrick-Payne	Tywin-Lannister,Sansa-Stark,Tyrion-Lannister,Bronn"
Tommen-Baratheon	Weasel	Arya-Stark
"Tommen-Baratheon	Baelor-I-Targaryen	Sansa-Stark,Tyrion-Lannister,Cersei-Lannister"
Tommen-Baratheon	Brella	Sansa-Stark
"Tommen-Baratheon	Cressen	Shireen-Baratheon,Robert-Baratheon,Stannis-Baratheon"
"Tommen-Baratheon	Rodrik-Cassel	Arya-Stark,Tyrion-Lannister,Luwin,Bronn,Jaime-Lannister,Bran-Stark,Joffrey-Baratheon"
Tommen-Baratheon	Hot-Pie	Arya-Stark
Tommen-Baratheon	Monford-Velaryon	Stannis-Baratheon
Tommen-Baratheon	Axell-Florent	Stannis-Baratheon
"Tommen-Baratheon	Nan	Arya-Stark,Luwin,Bran-Stark"
"Tommen-Baratheon	Tanda-Stokeworth	Sansa-Stark,Tyrion-Lannister,Cersei-Lannister,Gyles-Rosby,Boros-Blount"
"Tommen-Baratheon	Varys	Margaery-Tyrell,Tywin-Lannister,Sansa-Stark,Tyrion-Lannister,Bronn,Jaime-Lannister,Robert-Baratheon,Cersei-Lannister,Stannis-Baratheon,Kevan-Lannister,Jacelyn-Bywater,Joffrey-Baratheon"
Tommen-Baratheon	Lommy-Greenhands	Arya-Stark
"Tommen-Baratheon	Polliver	Arya-Stark,Sansa-Stark,Cersei-Lannister,Joffrey-Baratheon,Sandor-Clegane"
Tommen-Baratheon	Megga-Tyrell	Sansa-Stark
Tommen-Baratheon	Maegor-I-Targaryen	Sansa-Stark
Tommen-Baratheon	Ravella-Swann	Arya-Stark
"Tommen-Baratheon	Robert-Arryn	Sansa-Stark,Tyrion-Lannister,Myrcella-Baratheon"
Tommen-Baratheon	Marq-Piper	Tywin-Lannister
Tommen-Baratheon	Morrec	Tyrion-Lannister
"Tommen-Baratheon	Sansa-Stark	Margaery-Tyrell,Arya-Stark,Tywin-Lannister,Tyrion-Lannister,Jaime-Lannister,Robert-Baratheon,Cersei-Lannister,Gyles-Rosby,Stannis-Baratheon,Kevan-Lannister,Myrcella-Baratheon,Bran-Stark,Joffrey-Baratheon,Boros-Blount,Sandor-Clegane"
"Tommen-Baratheon	Willas-Tyrell	Margaery-Tyrell,Sansa-Stark,Tyrion-Lannister,Cersei-Lannister"
Tommen-Baratheon	Harren-Hoare	Arya-Stark
"Tommen-Baratheon	High-Septon-(fat_one)	Tyrion-Lannister,Joffrey-Baratheon"
Tommen-Baratheon	Poxy-Tym	Bran-Stark
"Tommen-Baratheon	Vardis-Egen	Tyrion-Lannister,Bronn"
"Tommen-Baratheon	Hoster-Tully	Jaime-Lannister,Robert-Baratheon"
"Tommen-Baratheon	Joffrey-Baratheon	Margaery-Tyrell,Arya-Stark,Tywin-Lannister,Sansa-Stark,Tyrion-Lannister,Bronn,Jaime-Lannister,Shireen-Baratheon,Robert-Baratheon,Cersei-Lannister,Gyles-Rosby,Stannis-Baratheon,Kevan-Lannister,Myrcella-Baratheon,Bran-Stark,Jacelyn-Bywater,Boros-Blount,Sandor-Clegane"
"Tommen-Baratheon	Lem	Arya-Stark,Jaime-Lannister,Sandor-Clegane"
"Tommen-Baratheon	Bronn	Tywin-Lannister,Tyrion-Lannister,Cersei-Lannister,Stannis-Baratheon,Jacelyn-Bywater,Joffrey-Baratheon"
"Tommen-Baratheon	Joseth	Luwin,Bran-Stark"
"Tommen-Baratheon	Vargo-Hoat	Arya-Stark,Tywin-Lannister,Jaime-Lannister"
Tommen-Baratheon	Alebelly	Bran-Stark
"Tommen-Baratheon	Jon-Snow	Arya-Stark,Sansa-Stark,Tyrion-Lannister,Luwin,Jaime-Lannister,Robert-Baratheon,Cersei-Lannister,Stannis-Baratheon,Bran-Stark,Joffrey-Baratheon"
"Tommen-Baratheon	Alliser-Thorne	Tyrion-Lannister,Stannis-Baratheon,Joffrey-Baratheon"
Tommen-Baratheon	Khorane-Sathmantes	Stannis-Baratheon
"Tommen-Baratheon	Benjen-Stark	Arya-Stark,Tyrion-Lannister,Luwin,Robert-Baratheon,Cersei-Lannister,Bran-Stark"
"Tommen-Baratheon	Elmar-Frey	Arya-Stark,Tywin-Lannister,Jaime-Lannister"
"Tommen-Baratheon	Rhaegar-Targaryen	Tywin-Lannister,Sansa-Stark,Robert-Baratheon"
"Tommen-Baratheon	Selyse-Florent	Stannis-Baratheon,Joffrey-Baratheon"
"Tommen-Baratheon	Cersei-Lannister	Margaery-Tyrell,Arya-Stark,Tywin-Lannister,Sansa-Stark,Tyrion-Lannister,Bronn,Jaime-Lannister,Robert-Baratheon,Gyles-Rosby,Stannis-Baratheon,Kevan-Lannister,Myrcella-Baratheon,Bran-Stark,Jacelyn-Bywater,Joffrey-Baratheon,Boros-Blount,Sandor-Clegane"
Tommen-Baratheon	Wyl-(guard)	Jaime-Lannister
Tommen-Baratheon	Aemon-Targaryen-(Dragonknight)	Jaime-Lannister
Tommen-Baratheon	Raymun-Darry	Robert-Baratheon
Tommen-Baratheon	Ballabar	Tyrion-Lannister
"Tommen-Baratheon	Dunsen	Arya-Stark,Cersei-Lannister,Joffrey-Baratheon,Sandor-Clegane"
"Tommen-Baratheon	Barristan-Selmy	Sansa-Stark,Jaime-Lannister,Robert-Baratheon,Cersei-Lannister,Joffrey-Baratheon,Boros-Blount,Sandor-Clegane"
Tommen-Baratheon	Shagwell	Jaime-Lannister
Tommen-Baratheon	Trystane-Martell	Myrcella-Baratheon
Tommen-Baratheon	Daeron-I-Targaryen	Shireen-Baratheon
Tommen-Baratheon	Symon-Silver-Tongue	Tyrion-Lannister
"Tommen-Baratheon	Mandon-Moore	Sansa-Stark,Tyrion-Lannister,Bronn,Jaime-Lannister,Cersei-Lannister,Joffrey-Baratheon,Sandor-Clegane"
Tommen-Baratheon	Cley-Cerwyn	Bran-Stark
Tommen-Baratheon	Jaqen-Hghar	Arya-Stark
"Tommen-Baratheon	Jeyne-Poole	Arya-Stark,Sansa-Stark,Robert-Baratheon"
"Tommen-Baratheon	Cleos-Frey	Tyrion-Lannister,Jaime-Lannister,Cersei-Lannister"
"Tommen-Baratheon	Vayon-Poole	Arya-Stark,Robert-Baratheon,Cersei-Lannister"
"Tommen-Baratheon	Donella-Hornwood	Luwin,Bran-Stark"
Tommen-Baratheon	Salladhor-Saan	Stannis-Baratheon
Tommen-Baratheon	Devan-Seaworth	Stannis-Baratheon
"Tommen-Baratheon	Jon-Arryn	Tyrion-Lannister,Jaime-Lannister,Robert-Baratheon,Cersei-Lannister,Stannis-Baratheon,Bran-Stark"
"Tommen-Baratheon	Pylos	Shireen-Baratheon,Stannis-Baratheon"
"Tommen-Baratheon	Samwell-Tarly	Stannis-Baratheon,Bran-Stark"
Tommen-Baratheon	Walder-Frey-(son-of-Jammos)	Bran-Stark
"Tommen-Baratheon	Meera-Reed	Luwin,Bran-Stark"
"Tommen-Baratheon	Timett	Tyrion-Lannister,Bronn"
"Tommen-Baratheon	Viserys-Targaryen	Tyrion-Lannister,Robert-Baratheon"
"Tommen-Baratheon	High-Septon-(Tyrions)	Tyrion-Lannister,Joffrey-Baratheon"
Tommen-Baratheon	Desmond	Arya-Stark
Tommen-Baratheon	Joanna-Lannister	Tywin-Lannister
"Tommen-Baratheon	Walder-Frey-(son-of-Merrett)	Luwin,Bran-Stark"
"Tommen-Baratheon	Stafford-Lannister	Jaime-Lannister,Bran-Stark"
"Tommen-Baratheon	Chiggen	Tyrion-Lannister,Bronn"
"Tommen-Baratheon	Melisandre	Stannis-Baratheon,Joffrey-Baratheon"
"Tommen-Baratheon	Shagga	Tyrion-Lannister,Bronn"
Tommen-Baratheon	Jalabhar-Xho	Gyles-Rosby
"Tommen-Baratheon	Myrcella-Baratheon	Arya-Stark,Sansa-Stark,Tyrion-Lannister,Robert-Baratheon,Cersei-Lannister,Joffrey-Baratheon,Sandor-Clegane"
Tommen-Baratheon	Alla-Tyrell	Sansa-Stark
"Tommen-Baratheon	Arys-Oakheart	Sansa-Stark,Cersei-Lannister,Myrcella-Baratheon,Joffrey-Baratheon"
"Tommen-Baratheon	Balon-Greyjoy	Tywin-Lannister,Robert-Baratheon,Stannis-Baratheon"
"Tommen-Baratheon	Cortnay-Penrose	Tyrion-Lannister,Stannis-Baratheon"
Tommen-Baratheon	Oswell-Kettleblack	Sansa-Stark
"Tommen-Baratheon	Shae	Sansa-Stark,Tyrion-Lannister,Bronn,Cersei-Lannister,Stannis-Baratheon,Joffrey-Baratheon"
Tommen-Baratheon	Tom-of-Sevenstreams	Arya-Stark
"Tommen-Baratheon	Hullen	Luwin,Bran-Stark"
"Tommen-Baratheon	Mordane	Arya-Stark,Sansa-Stark,Robert-Baratheon,Cersei-Lannister,Myrcella-Baratheon,Joffrey-Baratheon"
"Tommen-Baratheon	Tywin-Lannister	Arya-Stark,Sansa-Stark,Tyrion-Lannister,Bronn,Jaime-Lannister,Robert-Baratheon,Cersei-Lannister,Stannis-Baratheon,Kevan-Lannister,Joffrey-Baratheon"
Tommen-Baratheon	Butterbumps	Sansa-Stark
Tommen-Baratheon	Harys-Swyft	Jaime-Lannister
Tommen-Baratheon	Mance-Rayder	Joffrey-Baratheon
"Tommen-Baratheon	Anguy	Arya-Stark,Sandor-Clegane"
Tommen-Baratheon	Drogo	Robert-Baratheon
Jarman-Buckwell	Dalla	Jon-Snow
"Jarman-Buckwell	Robert-Baratheon	Jon-Snow,Jeor-Mormont"
Jarman-Buckwell	Matthar	Jon-Snow
Jarman-Buckwell	Zei	Jon-Snow
"Jarman-Buckwell	Tyrion-Lannister	Jon-Snow,Jeor-Mormont"
Jarman-Buckwell	Gared	Jeor-Mormont
Jarman-Buckwell	Robb-Stark	Jon-Snow
Jarman-Buckwell	Varamyr	Jon-Snow
Jarman-Buckwell	Blane	Jeor-Mormont
Jarman-Buckwell	Cotter-Pyke	Jon-Snow
"Jarman-Buckwell	Bran-Stark	Jon-Snow,Jeor-Mormont"
"Jarman-Buckwell	Donal-Noye	Jon-Snow,Jeor-Mormont"
Jarman-Buckwell	Ebben	Jon-Snow
Jarman-Buckwell	Eddard-Stark	Jon-Snow
Jarman-Buckwell	Pypar	Jon-Snow
Jarman-Buckwell	Clydas	Jon-Snow
Jarman-Buckwell	Jorah-Mormont	Jeor-Mormont
"Jarman-Buckwell	Bowen-Marsh	Jon-Snow,Jeor-Mormont"
Jarman-Buckwell	Errok	Jon-Snow
Jarman-Buckwell	Gilly	Jon-Snow
Jarman-Buckwell	Jaime-Lannister	Jon-Snow
Jarman-Buckwell	Othell-Yarwyck	Jeor-Mormont
Jarman-Buckwell	Catelyn-Stark	Jon-Snow
Jarman-Buckwell	Theon-Greyjoy	Jon-Snow
Jarman-Buckwell	Arson	Jon-Snow
Jarman-Buckwell	Ryk	Jon-Snow
Jarman-Buckwell	Kegs	Jon-Snow
Jarman-Buckwell	Rast	Jon-Snow
"Jarman-Buckwell	Jeor-Mormont	Thoren-Smallwood,Jon-Snow"
Jarman-Buckwell	Stannis-Baratheon	Jon-Snow
"Jarman-Buckwell	Jaremy-Rykker	Thoren-Smallwood,Jon-Snow,Jeor-Mormont"
"Jarman-Buckwell	Thoren-Smallwood	Jon-Snow,Jeor-Mormont"
Jarman-Buckwell	Jarl	Jon-Snow
Jarman-Buckwell	Big-Boil	Jon-Snow
Jarman-Buckwell	Luwin	Jon-Snow
Jarman-Buckwell	Harma	Jon-Snow
"Jarman-Buckwell	Aemon-Targaryen-(Maester-Aemon)	Jon-Snow,Jeor-Mormont"
"Jarman-Buckwell	Eddison-Tollett	Jon-Snow,Jeor-Mormont"
Jarman-Buckwell	Dick-Follard	Jon-Snow
Jarman-Buckwell	Dalbridge	Jon-Snow
Jarman-Buckwell	Othor	Jon-Snow
Jarman-Buckwell	Janos-Slynt	Jon-Snow
Jarman-Buckwell	Satin	Jon-Snow
Jarman-Buckwell	Jory-Cassel	Jon-Snow
Jarman-Buckwell	Arya-Stark	Jon-Snow
Jarman-Buckwell	Rickon-Stark	Jon-Snow
"Jarman-Buckwell	Ottyn-Wythers	Thoren-Smallwood,Jon-Snow,Jeor-Mormont"
Jarman-Buckwell	Owen	Jon-Snow
Jarman-Buckwell	Stonesnake	Jon-Snow
"Jarman-Buckwell	Yoren	Jon-Snow,Jeor-Mormont"
"Jarman-Buckwell	Grenn	Jon-Snow,Jeor-Mormont"
Jarman-Buckwell	Halder	Jon-Snow
Jarman-Buckwell	Grigg	Jon-Snow
Jarman-Buckwell	Rodrik-Cassel	Jon-Snow
Jarman-Buckwell	Small-Paul	Jeor-Mormont
Jarman-Buckwell	Dareon	Jon-Snow
Jarman-Buckwell	Hobb	Jon-Snow
Jarman-Buckwell	Mag-Mar-Tun-Doh-Weg	Jon-Snow
Jarman-Buckwell	Nan	Jon-Snow
Jarman-Buckwell	Hake	Jon-Snow
"Jarman-Buckwell	Lark	Jon-Snow,Jeor-Mormont"
Jarman-Buckwell	Spare-Boot	Jon-Snow
"Jarman-Buckwell	Dywen	Jon-Snow,Jeor-Mormont"
Jarman-Buckwell	Sansa-Stark	Jon-Snow
Jarman-Buckwell	Todder	Jon-Snow
Jarman-Buckwell	Joffrey-Baratheon	Jon-Snow
"Jarman-Buckwell	Jon-Snow	Thoren-Smallwood,Jeor-Mormont"
Jarman-Buckwell	Tormund	Jon-Snow
"Jarman-Buckwell	Alliser-Thorne	Jon-Snow,Jeor-Mormont"
Jarman-Buckwell	Hareth-(Moles-Town)	Jon-Snow
"Jarman-Buckwell	Benjen-Stark	Jon-Snow,Jeor-Mormont"
Jarman-Buckwell	Cersei-Lannister	Jon-Snow
Jarman-Buckwell	Mallador-Locke	Thoren-Smallwood
Jarman-Buckwell	Rattleshirt	Jon-Snow
"Jarman-Buckwell	Craster	Thoren-Smallwood,Jon-Snow,Jeor-Mormont"
Jarman-Buckwell	Gorne	Jon-Snow
"Jarman-Buckwell	Samwell-Tarly	Jon-Snow,Jeor-Mormont"
Jarman-Buckwell	Styr	Jon-Snow
Jarman-Buckwell	Mully	Jon-Snow
Jarman-Buckwell	Gendel	Jon-Snow
Jarman-Buckwell	Melisandre	Jon-Snow
"Jarman-Buckwell	Chett	Jon-Snow,Jeor-Mormont"
Jarman-Buckwell	Val	Jon-Snow
Jarman-Buckwell	Albett	Jon-Snow
Jarman-Buckwell	Ygritte	Jon-Snow
Jarman-Buckwell	Mordane	Jon-Snow
"Jarman-Buckwell	Qhorin-Halfhand	Thoren-Smallwood,Jon-Snow,Jeor-Mormont"
"Jarman-Buckwell	Mance-Rayder	Thoren-Smallwood,Jon-Snow,Jeor-Mormont"
Jarman-Buckwell	Orell	Jon-Snow
Robb-Stark	Bannen	Samwell-Tarly
"Robb-Stark	Raynald-Westerling	Rollam-Westerling,Catelyn-Stark"
"Robb-Stark	Qyburn	Brienne-of-Tarth,Jaime-Lannister,Roose-Bolton"
Robb-Stark	Dalla	Jon-Snow
"Robb-Stark	Gerold-Hightower	Eddard-Stark,Jaime-Lannister,Robert-Baratheon"
"Robb-Stark	Robert-Baratheon	Petyr-Baelish,Jon-Snow,Cersei-Lannister,Stannis-Baratheon,Varys,Joffrey-Baratheon,Tywin-Lannister,Sansa-Stark,Hoster-Tully,Bran-Stark,Brandon-Stark,Renly-Baratheon,Gregor-Clegane,Tyrion-Lannister,Jory-Cassel,Myrcella-Baratheon,Eddard-Stark,Arya-Stark,Balon-Greyjoy,Brienne-of-Tarth,Benjen-Stark,Jaime-Lannister,Catelyn-Stark"
"Robb-Stark	Ellaria-Sand	Cersei-Lannister,Tyrion-Lannister"
Robb-Stark	Matthar	Jon-Snow
Robb-Stark	Captain-Myraham	Theon-Greyjoy
Robb-Stark	Squint	Theon-Greyjoy
"Robb-Stark	Walton	Brienne-of-Tarth,Jaime-Lannister,Roose-Bolton"
Robb-Stark	Zei	Jon-Snow
Robb-Stark	Guyard-Morrigen	Renly-Baratheon
Robb-Stark	Allar-Deem	Tyrion-Lannister
"Robb-Stark	Hallyne	Joffrey-Baratheon,Tyrion-Lannister"
Robb-Stark	Palla	Theon-Greyjoy
"Robb-Stark	Tyrion-Lannister	Petyr-Baelish,Jon-Snow,Cersei-Lannister,Stannis-Baratheon,Varys,Joffrey-Baratheon,Tywin-Lannister,Sansa-Stark,Brynden-Tully,Cleos-Frey,Bran-Stark,Rickon-Stark,Renly-Baratheon,Gregor-Clegane,Yoren,Theon-Greyjoy,Myrcella-Baratheon,Eddard-Stark,Arya-Stark,Luwin,Rodrik-Cassel,Brienne-of-Tarth,Benjen-Stark,Jaime-Lannister,Roose-Bolton,Robert-Baratheon,Catelyn-Stark"
Robb-Stark	Werlag	Theon-Greyjoy
"Robb-Stark	Boros-Blount	Cersei-Lannister,Joffrey-Baratheon,Sansa-Stark,Tyrion-Lannister,Jaime-Lannister"
"Robb-Stark	Edric-Storm	Stannis-Baratheon,Robert-Baratheon"
"Robb-Stark	Walder-Frey	Elmar-Frey,Jeyne-Westerling,Tywin-Lannister,Stevron-Frey,Aegon-Frey-(son-of-Stevron),Brynden-Tully,Lothar-Frey,Roslin-Frey,Theon-Greyjoy,Jon-Umber-(Greatjon),Edmure-Tully,Roose-Bolton,Catelyn-Stark"
Robb-Stark	Heward	Jory-Cassel
Robb-Stark	Hayhead	Bran-Stark
"Robb-Stark	Tommen-Baratheon	Cersei-Lannister,Stannis-Baratheon,Joffrey-Baratheon,Tywin-Lannister,Sansa-Stark,Bran-Stark,Tyrion-Lannister,Myrcella-Baratheon,Arya-Stark,Luwin,Jaime-Lannister,Robert-Baratheon"
Robb-Stark	Jarman-Buckwell	Jon-Snow
Robb-Stark	Varamyr	Jon-Snow
Robb-Stark	Moreo-Tumitis	Catelyn-Stark
"Robb-Stark	Olenna-Redwyne	Cersei-Lannister,Joffrey-Baratheon,Sansa-Stark,Tyrion-Lannister"
"Robb-Stark	Daryn-Hornwood	Eddard-Stark,Torrhen-Karstark"
Robb-Stark	Gunthor-son-of-Gurn	Tyrion-Lannister
"Robb-Stark	Dontos-Hollard	Petyr-Baelish,Stannis-Baratheon,Joffrey-Baratheon,Sansa-Stark,Tyrion-Lannister"
"Robb-Stark	Bryce-Caron	Stannis-Baratheon,Renly-Baratheon"
"Robb-Stark	Cotter-Pyke	Jon-Snow,Stannis-Baratheon,Samwell-Tarly"
Robb-Stark	Florian-the-Fool	Sansa-Stark
"Robb-Stark	Martyn-Lannister	Tywin-Lannister,Willem-Lannister"
"Robb-Stark	Ramsay-Snow	Bran-Stark,Theon-Greyjoy,Rodrik-Cassel,Roose-Bolton"
Robb-Stark	Illyrio-Mopatis	Robert-Baratheon
"Robb-Stark	Osmund-Kettleblack	Cersei-Lannister,Joffrey-Baratheon,Sansa-Stark,Tyrion-Lannister,Jaime-Lannister"
"Robb-Stark	Bran-Stark	Petyr-Baelish,Jon-Snow,Cersei-Lannister,Joffrey-Baratheon,Sansa-Stark,Samwell-Tarly,Hullen,Stiv,Wyman-Manderly,Rickon-Stark,Stafford-Lannister,Hodor,Renly-Baratheon,Tyrion-Lannister,Yoren,Theon-Greyjoy,Nan,Jory-Cassel,Eddard-Stark,Jon-Umber-(Greatjon),Arya-Stark,Luwin,Rodrik-Cassel,Ramsay-Snow,Hallis-Mollen,Osha,Benjen-Stark,Robert-Baratheon,Rickard-Karstark,Catelyn-Stark"
"Robb-Stark	Jojen-Reed	Samwell-Tarly,Bran-Stark,Rickon-Stark,Hodor,Luwin,Osha"
Robb-Stark	Walder-Rivers	Lothar-Frey
"Robb-Stark	Biter	Yoren,Arya-Stark"
"Robb-Stark	Shireen-Baratheon	Stannis-Baratheon,Joffrey-Baratheon"
"Robb-Stark	Alester-Florent	Stannis-Baratheon,Renly-Baratheon"
"Robb-Stark	Gendry	Yoren,Eddard-Stark,Arya-Stark,Robert-Baratheon"
"Robb-Stark	Jon-Umber-(Greatjon)	Robin-Flint,Tywin-Lannister,Bran-Stark,Wendel-Manderly,Galbart-Glover,Theon-Greyjoy,Maege-Mormont,Jon-Umber-(Smalljon),Roose-Bolton,Rickard-Karstark,Catelyn-Stark,Walder-Frey"
Robb-Stark	Yohn-Royce	Petyr-Baelish
Robb-Stark	Pate-(Old)	Arya-Stark
"Robb-Stark	Donal-Noye	Jon-Snow,Stannis-Baratheon"
Robb-Stark	Ebben	Jon-Snow
"Robb-Stark	Eddard-Stark	Petyr-Baelish,Jon-Snow,Cersei-Lannister,Stannis-Baratheon,Varys,Joffrey-Baratheon,Tywin-Lannister,Sansa-Stark,Cleos-Frey,Bran-Stark,Brandon-Stark,Rickon-Stark,Renly-Baratheon,Gregor-Clegane,Tyrion-Lannister,Galbart-Glover,Theon-Greyjoy,Jory-Cassel,Arya-Stark,Edmure-Tully,Torrhen-Karstark,Luwin,Rodrik-Cassel,Balon-Greyjoy,Jaime-Lannister,Robert-Baratheon,Rickard-Karstark,Catelyn-Stark,Marq-Piper"
"Robb-Stark	Mace-Tyrell	Cersei-Lannister,Stannis-Baratheon,Joffrey-Baratheon,Tywin-Lannister,Sansa-Stark,Renly-Baratheon,Tyrion-Lannister"
"Robb-Stark	Paxter-Redwyne	Joffrey-Baratheon,Tyrion-Lannister"
"Robb-Stark	Pypar	Jon-Snow,Samwell-Tarly"
Robb-Stark	Mya-Stone	Catelyn-Stark
"Robb-Stark	Addam-Marbrand	Varys,Joffrey-Baratheon,Tywin-Lannister,Tyrion-Lannister,Jaime-Lannister"
Robb-Stark	Greenbeard	Arya-Stark
Robb-Stark	Jyck	Tyrion-Lannister
"Robb-Stark	Clydas	Jon-Snow,Samwell-Tarly"
"Robb-Stark	Hodor	Bran-Stark,Wyman-Manderly,Rickon-Stark,Nan,Luwin,Rodrik-Cassel,Osha"
"Robb-Stark	Chella	Varys,Tyrion-Lannister"
"Robb-Stark	Mathis-Rowan	Stannis-Baratheon,Renly-Baratheon,Catelyn-Stark"
Robb-Stark	Jorah-Mormont	Robert-Baratheon
"Robb-Stark	Robin-Ryger	Jaime-Lannister,Catelyn-Stark"
Robb-Stark	Selwyn-Tarth	Brienne-of-Tarth
"Robb-Stark	Bowen-Marsh	Jon-Snow,Samwell-Tarly"
"Robb-Stark	Jacelyn-Bywater	Cersei-Lannister,Varys,Joffrey-Baratheon,Tyrion-Lannister"
"Robb-Stark	Ryman-Frey	Stevron-Frey,Olyvar-Frey,Roose-Bolton,Catelyn-Stark"
Robb-Stark	Danwell-Frey	Walder-Frey
"Robb-Stark	Koss	Yoren,Arya-Stark"
"Robb-Stark	Meryn-Trant	Cersei-Lannister,Joffrey-Baratheon,Sansa-Stark,Gregor-Clegane,Tyrion-Lannister,Arya-Stark,Jaime-Lannister,Robert-Baratheon"
"Robb-Stark	Brynden-Tully	Tywin-Lannister,Hoster-Tully,Tyrion-Lannister,Theon-Greyjoy,Arya-Stark,Edmure-Tully,Jaime-Lannister,Rickard-Karstark,Catelyn-Stark,Walder-Frey"
"Robb-Stark	Mycah	Joffrey-Baratheon,Sansa-Stark,Eddard-Stark,Arya-Stark"
